probe_id,205121980077_R01C01.AVG_Beta,205121980077_R02C01.AVG_Beta,205121980077_R03C01.AVG_Beta,205121980077_R04C01.AVG_Beta,205121980077_R05C01.AVG_Beta,205121980077_R06C01.AVG_Beta,205121980077_R07C01.AVG_Beta,205121980077_R08C01.AVG_Beta,IlmnID,CHR,MAPINFO,UCSC_RefGene_Name,Relation_to_UCSC_CpG_Island,chrom_hg19,pos_hg19,chrom_hg38,pos_hg38,liftover_mapped,beta_mean,beta_std
cg08170950,0.7516966,0.6985114,0.5696679,0.6872754,0.6418803,0.7554231,0.727256,0.7943478,cg08170950,15,25324124,SNORD116-13;SNORD116-14,,chr15,25324124,chr15,25078977,True,0.7032573125,0.07154645032808982
cg08179525,0.4490185,0.2030402,0.6094323,0.1134143,0.120283,0.542443,0.5125863,0.09420631,cg08179525,15,29033879,,Island,chr15,29033879,chr15,28788733,True,0.33055298875,0.21821457102164213
cg08182446,0.02458071,0.0403425,0.03695381,0.03004854,0.07593238,0.03612916,0.09693418,0.03546039,cg08182446,15,27216012,GABRG3,Island,chr15,27216012,chr15,26970865,True,0.04704770875,0.02540261318671674
cg08194505,0.06548319,0.0721116,0.07629453,0.07820656,0.06446911,0.06680881,0.08333334,0.06729069,cg08194505,15,25684383,UBE3A,Island,chr15,25684383,chr15,25439236,True,0.07174972874999999,0.0068995808417394635
cg08276295,0.08764583,0.111739,0.1009543,0.08360532,0.1066487,0.1176471,0.09463543,0.09383221,cg08276295,15,27017174,GABRB3;GABRB3,Island,chr15,27017174,chr15,26772027,True,0.09958848625,0.011839502309271933
cg08281084,0.7693837,0.7755389,0.7315214,0.7513741,0.7697195,0.7685609,0.774886,0.8057817,cg08281084,15,28459700,HERC2,Island,chr15,28459700,chr15,28214554,True,0.768345775,0.021189778886512387
cg08284758,0.4357458,0.4902997,0.3771104,0.4611345,0.5091102,0.3976938,0.5222654,0.4967661,cg08284758,15,29552456,FAM189A1,,chr15,29552456,chr15,29260252,True,0.4612657375,0.0533024987803959
cg08325929,0.119601,0.09341516,0.061579,0.07608418,0.05913787,0.07046071,0.06390287,0.3985845,cg08325929,15,27219568,GABRG3,S_Shelf,chr15,27219568,chr15,26974421,True,0.11784566125,0.115217773776958
cg08343671,0.6822945,0.6309696,0.4043636,0.4649573,0.5453216,0.6462334,0.6629134,0.3745893,cg08343671,15,25427509,SNORD115-7,,chr15,25427509,chr15,25182362,True,0.5514553375,0.12264017804765215
cg08369013,0.8011643,0.8235035,0.848292,0.7529227,0.8191573,0.8487288,0.8413153,0.8580168,cg08369013,15,31693543,,S_Shelf,chr15,31693543,chr15,31401340,True,0.8241375875,0.03434192708738892
cg08372135,0.6847152,0.6592398,0.4983639,0.565127,0.6334253,0.6720043,0.7185922,0.8127438,cg08372135,15,25199057,SNRPN;SNURF;SNRPN;SNRPN;SNRPN;SNURF;SNRPN,N_Shore,chr15,25199057,chr15,24953910,True,0.6555264375000001,0.09501313000514248
cg08423682,0.7616349,0.7948684,0.8553408,0.8453229,0.8426638,0.8416973,0.7770052,0.8492272,cg08423682,15,28377785,HERC2,Island,chr15,28377785,chr15,28132639,True,0.8209700624999999,0.03704818900566964
cg08438435,0.3614673,0.1313042,0.1203972,0.2100998,0.1300631,0.08460879,0.2373061,0.0766061,cg08438435,15,29408145,APBA2;APBA2,Island,chr15,29408145,chr15,29115942,True,0.16898157375,0.0958841357948604
cg08445263,0.00982571,0.01433225,0.00886032,0.009373372,,0.01641036,0.01448816,0.03603128,cg08445263,15,27216277,GABRG3,Island,chr15,27216277,chr15,26971130,True,0.015617350285714286,0.00947339928911549
cg08460080,0.6226248,0.665386,0.5939301,0.4587269,0.508643,0.4773782,0.479918,0.6181284,cg08460080,15,27215448,GABRG3,N_Shore,chr15,27215448,chr15,26970301,True,0.5530919249999999,0.08045383408586834
cg08475996,0.6462383,0.5653931,0.360103,0.6095238,0.3759953,0.6810811,0.7589244,0.4468085,cg08475996,15,25513277,HBII-52-46,,chr15,25513277,chr15,25268130,True,0.5555084374999999,0.14668613198026342
cg08478116,0.2013178,0.24515,0.2314056,0.1810442,0.2473318,0.2384155,0.3061092,0.2332308,cg08478116,15,32933919,SCG5;SCG5;SCG5;SCG5,,chr15,32933919,chr15,32641718,True,0.23550061249999998,0.03661194883720879
cg08481732,0.04826038,0.06397231,0.07123718,0.07488285,0.07268465,0.09028845,0.078274,0.07209264,cg08481732,15,32323009,CHRNA7,Island,chr15,32323009,chr15,32030806,True,0.0714615575,0.012005323387942475
cg08560373,0.2340232,0.1805685,0.09172413,0.3850295,0.1878252,0.1166834,0.09990338,0.5216131,cg08560373,15,25123381,SNRPN;SNRPN;SNRPN;SNRPN,Island,chr15,25123381,chr15,24878234,True,0.22717130125,0.15219006225754375
cg08560947,0.8772656,0.857644,0.8797756,0.8658486,0.8563399,0.8874376,0.859745,0.8689042,cg08560947,15,25620037,UBE3A;UBE3A;UBE3A,,chr15,25620037,chr15,25374890,True,0.8691200625,0.011396088709093833
cg08564375,0.342212,0.3414371,0.2593296,0.3997613,0.2785968,0.4187279,0.3601352,0.354777,cg08564375,15,25436682,,,chr15,25436682,chr15,25191535,True,0.3443721125,0.054149769672704656
cg08620558,0.5944063,0.5516734,0.3710751,0.5534316,0.6244286,0.6529518,0.6112905,0.5858668,cg08620558,15,25417453,SNORD115-2,,chr15,25417453,chr15,25172306,True,0.5681405125,0.08664346671389164
cg08632767,0.2915737,0.6351351,0.7555828,0.5665815,0.686775,0.8159814,0.23898,0.4696865,cg08632767,15,25923673,,,chr15,25923673,chr15,25678526,True,0.557537,0.2100184090852854
cg08638044,0.5897799,0.6256436,0.550653,0.4961952,0.6711186,0.7079846,0.5487461,0.5607413,cg08638044,15,27819924,,,chr15,27819924,chr15,27574778,True,0.5938577875,0.07026229457831434
cg08661338,0.4507299,0.4940205,0.5139804,0.4393449,0.1469447,0.07163601,0.07978311,0.405298,cg08661338,15,25321221,SNORD116-12,,chr15,25321221,chr15,25076074,True,0.32521719,0.1911020672589626
cg08703613,0.05161118,0.05754909,0.05883044,0.04802725,0.05112642,0.0551198,0.06155117,0.04317434,cg08703613,15,31684444,,Island,chr15,31684444,chr15,31392241,True,0.05337371125,0.006069808070047396
cg08704250,0.8645855,0.8530126,0.9103343,0.6829476,0.8413578,0.4222134,0.8867492,0.9415594,cg08704250,15,31115839,,,chr15,31115839,chr15,30823636,True,0.800344975,0.17106943569316901
cg08736544,0.08335464,0.06858626,0.4854389,0.09164511,0.06522765,0.09126289,0.2370071,0.06828049,cg08736544,15,30483647,,Island,chr15,30483647,chr15,30191444,True,0.14885038,0.14729391902005654
cg08764761,0.5031847,0.4389441,0.291734,0.4319361,0.5282617,0.4855923,0.5355503,0.4411486,cg08764761,15,25492314,SNORD115-42;SNORD115-10,,chr15,25492314,chr15,25247167,True,0.457043975,0.07811826421333874
cg08784238,0.947076,0.9246628,0.9320685,0.9039571,0.9473507,0.9200392,0.8925808,0.9394984,cg08784238,15,28511044,HERC2,,chr15,28511044,chr15,28265898,True,0.9259041875,0.019853253891450477
cg08802097,0.0126593,0.01676879,0.01790335,0.009476107,0.01776274,0.01056247,0.01333887,0.01712435,cg08802097,15,30763484,,Island,chr15,30763484,chr15,30471281,True,0.014449497124999999,0.0033747491533632724
cg08828036,0.258125,0.219046,0.4860257,0.4796625,0.2105377,0.4677654,0.3351064,0.1073939,cg08828036,15,26109204,ATP10A,S_Shore,chr15,26109204,chr15,25864057,True,0.320457825,0.1445788768974594
cg08831522,0.7181237,0.756238,0.7316629,0.8281879,0.7504333,0.7849928,0.818854,0.8156134,cg08831522,15,26026414,ATP10A,,chr15,26026414,chr15,25781267,True,0.7755132499999999,0.04237228888975839
cg08834712,0.1684225,0.1666667,0.1406053,0.1871205,0.3280941,0.2025183,0.1622077,0.1366877,cg08834712,15,32605231,,Island,chr15,32605231,chr15,32313030,True,0.18654035,0.061183223002458535
cg08884974,0.6849,0.7364341,0.6752559,0.6173193,0.5370392,0.2935167,0.5894119,0.5346897,cg08884974,15,31505024,,N_Shelf,chr15,31505024,chr15,31212821,True,0.58357085,0.13726926884545465
cg08904058,0.424101,0.4181903,0.2113816,0.4093221,0.4094898,0.4063847,0.4873889,0.34747,cg08904058,15,29859427,FAM189A1,N_Shelf,chr15,29859427,chr15,29567223,True,0.38921605000000004,0.08121597344873553
cg08908089,0.1965599,0.1914717,0.1930845,0.2539357,0.2368421,0.4230144,0.1587333,0.06990327,cg08908089,15,29213250,APBA2;APBA2,,chr15,29213250,chr15,28921047,True,0.21544310875,0.10060843178671762
cg08920810,0.6158527,0.6251774,0.554491,0.6267568,0.5523906,0.5555803,0.6420395,0.5698779,cg08920810,15,27215457,GABRG3,N_Shore,chr15,27215457,chr15,26970310,True,0.592770775,0.0381136207891146
cg08940827,0.8632452,0.8784866,0.85919,0.8781512,0.875447,0.8720366,0.8208321,0.8597465,cg08940827,15,30010985,TJP1;TJP1,,chr15,30010985,chr15,29718781,True,0.8633919000000001,0.01892861092322566
cg08942929,0.6202726,0.5588548,0.4532719,0.5325235,0.5314918,0.6403468,0.636899,0.4831786,cg08942929,15,29825426,FAM189A1,,chr15,29825426,chr15,29533222,True,0.557104875,0.07050450707171137
cg08945214,0.9649788,0.9580838,0.9682836,0.9651622,0.9560831,0.965302,0.9670398,0.9645479,cg08945214,15,31664445,KLF13,Island,chr15,31664445,chr15,31372242,True,0.96368515,0.004289179967579555
cg09077934,0.09293204,0.1073864,0.140834,0.09070646,0.09676835,0.1114773,0.2468196,0.09783669,cg09077934,15,29407792,APBA2;APBA2,Island,chr15,29407792,chr15,29115589,True,0.12309510499999998,0.0525004438578429
cg09088406,0.4444569,0.3690669,0.1432797,0.08182912,0.2766718,0.1813554,0.3918919,0.4239554,cg09088406,15,27819306,,,chr15,27819306,chr15,27574160,True,0.28906339000000003,0.13901220446838347
cg09155997,0.03830199,0.05415683,0.07851852,0.05709783,0.05042918,0.06474283,0.04905274,0.05970772,cg09155997,15,28351619,,Island,chr15,28351619,chr15,28106473,True,0.056500955,0.011906666086089276
cg09171565,0.5878766,0.52665,0.2815014,0.2795716,0.5447947,0.6707939,0.6180251,0.2471249,cg09171565,15,27185073,GABRA5;GABRA5,,chr15,27185073,chr15,26939926,True,0.469542275,0.17171168310946405
cg09178700,0.06822909,0.0726467,0.1130918,0.06110124,0.08370551,0.06259542,0.04353742,0.07207333,cg09178700,15,28344507,OCA2,S_Shore,chr15,28344507,chr15,28099361,True,0.07212256375000001,0.02020405097921485
cg09192086,0.3780371,0.3516634,0.2739636,0.3185443,0.361656,0.2813994,0.4103563,0.3101351,cg09192086,15,30435199,,,chr15,30435199,chr15,30142996,True,0.3357194,0.04781266214627968
cg09200738,0.05450889,0.05056619,0.05408903,0.05153858,0.0507858,0.05137186,0.1079558,0.04649524,cg09200738,15,30865200,FAM7A2;FAM7A1,Island,chr15,30865200,chr15,30572997,True,0.05841392375,0.020167309933709864
cg09205438,0.3281633,0.3383858,0.2630102,0.2445114,0.4440805,0.200451,0.4038887,0.1002552,cg09205438,15,27778081,GABRG3,,chr15,27778081,chr15,27532935,True,0.29034326250000003,0.11169338866823814
cg09206878,0.2828115,0.2236446,0.145311,0.1796276,0.2337418,0.1125415,0.1317006,0.1067012,cg09206878,15,25165585,SNRPN;SNRPN;SNRPN;SNRPN,,chr15,25165585,chr15,24920438,True,0.17700997499999999,0.06408852745500332
cg09214243,0.6816331,0.6011201,0.4735991,0.362812,0.5159734,0.9203557,0.9201241,0.8942076,cg09214243,15,29968124,,S_Shore,chr15,29968124,chr15,29675920,True,0.6712281375,0.2194274260951829
cg09219734,0.6370096,0.6209159,0.5281475,0.6170841,0.7088459,0.6482105,0.7524931,0.6778122,cg09219734,15,25491886,SNORD115-10;SNORD115-42,,chr15,25491886,chr15,25246739,True,0.6488148499999999,0.06727266821712537
cg09233678,0.4953569,0.4168237,0.351048,0.3971129,0.4892313,0.4026673,0.5274411,0.206646,cg09233678,15,32676757,,,chr15,32676757,chr15,32384556,True,0.41079089999999996,0.10173172240289652
cg09235031,0.2994914,0.2626067,0.254766,0.5683553,0.2858724,0.3035285,0.4786723,0.3539699,cg09235031,15,31316195,TRPM1,N_Shelf,chr15,31316195,chr15,31023992,True,0.3509078125,0.11324747657356984
cg09257796,0.242987,0.2113265,0.488698,0.1256067,0.1776762,0.09406993,0.188248,0.1270553,cg09257796,15,27215971,GABRG3,Island,chr15,27215971,chr15,26970824,True,0.20695845375,0.124009377508401
cg09266924,0.4051635,0.5144956,0.3117109,0.3436358,0.317286,0.6911402,0.5416766,0.3438554,cg09266924,15,29034669,,Island,chr15,29034669,chr15,28789523,True,0.43362049999999996,0.13622134569401584
cg09275980,0.5713242,0.5538298,0.5496496,0.560769,0.3775478,0.1155116,0.6055071,0.589269,cg09275980,15,25350925,SNORD116-29,,chr15,25350925,chr15,25105778,True,0.4904260125,0.16704833631208524
cg09358388,0.5140455,0.5457516,0.4458134,0.5420468,0.3680308,0.1961139,0.3525878,0.6260346,cg09358388,15,25285748,SNORD109B;SNORD109A,,chr15,25285748,chr15,25040601,True,0.44880305,0.13804931473728613
cg09370277,0.362122,0.3576712,0.3598816,0.3514517,0.140165,0.1046985,0.2033954,0.4342256,cg09370277,15,25309179,SNORD116-2;SNORD116-6,,chr15,25309179,chr15,25064032,True,0.289201375,0.12161072250277875
cg09406548,0.5160034,0.4977733,0.4547224,0.5027583,0.5417448,0.5624037,0.5533811,0.5128193,cg09406548,15,25430849,SNORD115-5;SNORD115-10;SNORD115-12;SNORD115-9,,chr15,25430849,chr15,25185702,True,0.5177007875,0.034770512241119204
cg09410171,0.6950147,0.4946337,0.7322108,0.4622824,0.5616649,0.6457591,0.5941584,0.7198336,cg09410171,15,28563313,HERC2,N_Shelf,chr15,28563313,chr15,28318167,True,0.6131947,0.10221865472589349
cg09427354,0.03252735,0.004242723,0.03492036,0.02233353,0.02260682,0.02730375,0.03457632,0.04047055,cg09427354,15,32323044,CHRNA7,Island,chr15,32323044,chr15,32030841,True,0.027372675375000002,0.011276339580900468
cg09439002,0.7856282,0.7390823,0.6873019,0.7751049,0.782455,0.736638,0.7418172,0.7547808,cg09439002,15,31362182,TRPM1,,chr15,31362182,chr15,31069979,True,0.7503510375,0.0322281400354649
cg09454187,0.7038817,0.6384954,0.7914401,0.7739593,0.7332716,0.8118821,0.5872731,0.8174236,cg09454187,15,26109614,ATP10A,S_Shore,chr15,26109614,chr15,25864467,True,0.7322033625000001,0.08405182108814839
cg09454882,0.6870463,0.6864905,0.7112743,0.59239,0.6645579,0.4939184,0.5531101,0.479741,cg09454882,15,29536659,FAM189A1,,chr15,29536659,chr15,29244455,True,0.6085660625,0.09180137376374742
cg09455126,0.7046221,0.6104541,0.4870481,0.6037892,0.4606073,0.5695752,0.4717833,0.7849304,cg09455126,15,25338790,SNORD116-24,,chr15,25338790,chr15,25093643,True,0.5866012125,0.115502696310574
cg09457527,0.3004176,0.262904,0.1711044,0.219445,0.2739668,0.2372372,0.3887313,0.1754301,cg09457527,15,25487893,SNORD115-40,,chr15,25487893,chr15,25242746,True,0.25365455000000003,0.07101716653264697
cg09459714,0.5308969,0.5428225,0.4064903,0.3001259,0.6164683,0.7093639,0.5140507,0.2975352,cg09459714,15,27778361,GABRG3,,chr15,27778361,chr15,27533215,True,0.4897192125,0.14600590642917194
cg09465288,0.7329728,0.6151928,0.480833,0.3419954,0.629796,0.1090524,0.3163763,0.7809038,cg09465288,15,31370762,TRPM1,,chr15,31370762,chr15,31078559,True,0.5008903124999999,0.2315117487265414
cg09471659,0.01339981,0.07661927,0.01515797,0.0119592,0.1758202,0.01466822,0.2719701,0.01636592,cg09471659,15,28753787,,Island,chr15,28753787,chr15,28508641,True,0.07449508625000001,0.09811814234223322
cg09472467,0.4919398,0.6344219,0.3182055,0.3160843,0.5486436,0.5707626,0.5998929,0.3427655,cg09472467,15,27114644,GABRA5;GABRA5,S_Shore,chr15,27114644,chr15,26869497,True,0.4778395125,0.13264052717825012
cg09501314,0.4898985,0.5800143,0.5307446,0.5818995,0.7127301,0.8206369,0.7112255,0.5127119,cg09501314,15,25919674,,,chr15,25919674,chr15,25674527,True,0.6174826625000001,0.11746099685240126
cg09503202,0.6045191,0.642506,0.386786,0.6534727,0.6277943,0.7104437,0.7053928,0.5126176,cg09503202,15,29927471,,,chr15,29927471,chr15,29635267,True,0.605441525,0.10798379527322938
cg09549726,0.8618085,0.869998,0.7630546,0.7123155,0.8508224,0.7925454,0.8512128,0.7958539,cg09549726,15,26791513,GABRB3;GABRB3,,chr15,26791513,chr15,26546366,True,0.8122013875,0.05588378550199225
cg09550097,0.750335,0.6677519,0.6240854,0.6921355,0.6388186,0.6390545,0.6998826,0.7609448,cg09550097,15,25302011,SNORD116-3;SNORD116-9,,chr15,25302011,chr15,25056864,True,0.6841260375,0.05148421069251474
cg09551343,0.9306449,0.8894238,0.8721579,0.8703879,0.9338866,0.902477,0.9388984,0.9156835,cg09551343,15,32215657,,,chr15,32215657,chr15,31923454,True,0.906695,0.027406817672772067
cg09553981,0.5919,0.5787367,0.6648366,0.5687221,0.6435516,0.7019948,0.6604891,0.6120141,cg09553981,15,30337875,,S_Shore,chr15,30337875,chr15,30045672,True,0.627780625,0.04725111572220885
cg09554898,0.8429427,0.8141739,0.7383496,0.5818726,0.888567,0.8786801,0.3376132,0.8664633,cg09554898,15,28051789,OCA2,Island,chr15,28051789,chr15,27806643,True,0.7435828,0.19280474965060973
cg09593033,0.5474061,0.4563107,0.2035202,0.3934135,0.4450402,0.5331147,0.3826667,0.5001212,cg09593033,15,25472237,SNORD115-15;SNORD115-21;SNORD115-31,,chr15,25472237,chr15,25227090,True,0.4326991625,0.1102374749392282
cg09597806,0.1314195,0.1409831,0.1708671,0.208218,0.1716915,0.2031922,0.1584722,0.1641791,cg09597806,15,28351607,,Island,chr15,28351607,chr15,28106461,True,0.1686278375,0.02685436004929114
cg09608383,0.8341251,0.7074148,0.8403716,0.6568251,0.8293756,0.7848653,0.8153656,0.8175053,cg09608383,15,29565725,FAM189A1,S_Shelf,chr15,29565725,chr15,29273521,True,0.78573105,0.0674760894409483
cg09613887,0.5073986,0.5125824,0.3374423,0.5020565,0.5497974,0.5511981,0.6214171,0.5024444,cg09613887,15,25475940,SNORD115-15;SNORD115-21;SNORD115-33,,chr15,25475940,chr15,25230793,True,0.5105421,0.08071317636112989
cg09628216,0.3811928,0.3776611,0.2372474,0.3859649,0.4260501,0.1721418,0.4633344,0.4086963,cg09628216,15,25465328,SNORD115-15;SNORD115-21;HBII-52-27,,chr15,25465328,chr15,25220181,True,0.3565361,0.09936231256829724
cg09638003,0.4691429,0.3388535,0.2165,0.3672253,0.4613275,0.4642356,0.5475135,0.3615658,cg09638003,15,25421076,SNORD115-4,,chr15,25421076,chr15,25175929,True,0.40329551249999995,0.10302834408698883
cg09638395,0.6808763,0.4393719,0.5545266,0.764182,0.6024572,0.46776,0.4994226,0.1154749,cg09638395,15,26109252,ATP10A,S_Shore,chr15,26109252,chr15,25864105,True,0.5155089374999999,0.19516653908775258
cg09661984,0.5851539,0.4946124,0.3081155,0.4538653,0.6081853,0.6696721,0.68827,0.1653944,cg09661984,15,25513376,HBII-52-46,,chr15,25513376,chr15,25268229,True,0.4966586125,0.18284972242870012
cg09689686,0.7770792,0.7848541,0.8051948,0.7451053,0.8210511,0.8468618,0.8363202,0.8211073,cg09689686,15,28357478,HERC2,N_Shore,chr15,28357478,chr15,28112332,True,0.804696725,0.0338537901244982
cg09699111,0.7822753,0.7694238,0.7991773,0.7653764,0.828626,0.8239306,0.8010935,0.8344977,cg09699111,15,28362467,HERC2,Island,chr15,28362467,chr15,28117321,True,0.800550075,0.026804923291480296
cg09739912,0.6594993,0.6782201,0.6462747,0.6641445,0.6804288,0.6548057,0.6849868,0.6534817,cg09739912,15,28756171,,S_Shelf,chr15,28756171,chr15,28511025,True,0.6652302,0.014293298027797087
cg09744966,0.876482,0.8851964,0.8925364,0.8577166,0.8824345,0.8683404,0.8799165,0.8779696,cg09744966,15,31668476,KLF13,S_Shelf,chr15,31668476,chr15,31376273,True,0.87757405,0.010636935844230961
cg09779576,0.4513189,0.3509303,0.09845196,0.2542344,0.2238891,0.1186944,0.3107686,0.272359,cg09779576,15,25442386,,,chr15,25442386,chr15,25197239,True,0.2600808325,0.11649872186453203
cg09783693,0.03157453,0.02278226,0.01666025,0.02871972,0.01038691,0.02881231,0.016992,0.02935215,cg09783693,15,31196075,MTMR15;MTMR15;MTMR15;MTMR15;MTMR15;MTMR15;MTMR15;MTMR15,Island,chr15,31196075,chr15,30903872,True,0.023160016250000002,0.007705208083534776
cg09792204,0.02820649,0.04886982,0.03990674,0.03839489,0.04690734,0.05775436,0.08210278,0.04495159,cg09792204,15,28342183,OCA2,Island,chr15,28342183,chr15,28097037,True,0.04838675125,0.016114482662671965
cg09812397,0.8427095,0.8484733,0.5383936,0.7458206,0.7657883,0.8115225,0.7388044,0.8689152,cg09812397,15,30078357,TJP1;TJP1,,chr15,30078357,chr15,29786154,True,0.770053425,0.10567478003502402
cg09834343,0.730176,0.6267546,0.578989,0.5629546,0.6674058,0.5429255,0.8017961,0.6701528,cg09834343,15,32942910,SCG5;SCG5,,chr15,32942910,chr15,32650709,True,0.6476443000000001,0.0884466833314528
cg09838956,0.5591003,0.5225914,0.4680162,0.4914842,0.3701183,0.4205479,0.4510918,0.4991265,cg09838956,15,25325713,SNORD116-15,,chr15,25325713,chr15,25080566,True,0.472759575,0.059446302674256254
cg09859896,0.8820635,0.8422412,0.902494,0.8092322,0.874357,0.8945715,0.8818946,0.889699,cg09859896,15,31734262,,S_Shore,chr15,31734262,chr15,31442059,True,0.872069125,0.031128050069293277
cg09868640,0.3841956,0.3682888,0.1893971,0.2977808,0.381623,0.3908663,0.4378704,0.2161622,cg09868640,15,27539735,GABRG3,,chr15,27539735,chr15,27294588,True,0.333273025,0.08951412862969495
cg09871666,0.8502571,0.8885692,0.8796423,0.8747881,0.8969024,0.8601295,0.8562036,0.890238,cg09871666,15,31694117,,,chr15,31694117,chr15,31401914,True,0.874591275,0.017332635954485233
cg09886849,0.7646182,0.6712095,0.6190676,0.7159129,0.5361897,0.6111111,0.7122916,0.8249648,cg09886849,15,25235865,,,chr15,25235865,chr15,24990718,True,0.681920675,0.09234648889366535
cg09919743,0.7419976,0.6843672,0.6176252,0.6972671,0.7729927,0.8124064,0.7528242,0.8300164,cg09919743,15,31663851,KLF13,N_Shore,chr15,31663851,chr15,31371648,True,0.7386870999999999,0.0701890498140761
cg09958402,0.7527649,0.6920232,0.5141119,0.778926,0.8896306,0.8735849,0.563426,0.8648939,cg09958402,15,26044116,ATP10A,,chr15,26044116,chr15,25798969,True,0.7411701749999999,0.1424307021623373
cg09970194,0.7015777,0.6820064,0.5515662,0.6636465,0.6999153,0.8294966,0.7751172,0.6390135,cg09970194,15,29410508,APBA2;APBA2,S_Shelf,chr15,29410508,chr15,29118305,True,0.6927924249999999,0.08400353659870942
